Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
28250,"Pericles, Prince of Tyre",Comedy,Second Gentleman,3,2,65,"'Tis so, my lord.",male,0.0
28251,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,66,How close 'tis caulk'd and bitumed!,male,0.0
28252,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,67,Did the sea cast it up?,male,0.0
28253,"Pericles, Prince of Tyre",Comedy,First Servant,3,2,68,"I never saw so huge a billow, sir,",male,0.4
28254,"Pericles, Prince of Tyre",Comedy,First Servant,3,2,69,As toss'd it upon shore.,male,0.0
28255,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,70,Wrench it open;,male,0.0
28256,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,71,Soft! it smells most sweetly in my sense.,male,0.33
28257,"Pericles, Prince of Tyre",Comedy,Second Gentleman,3,2,72,A delicate odour.,male,-0.3
28258,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,73,"As ever hit my nostril. So, up with it.",male,0.0
28259,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,74,O you most potent gods! what's here? a corse!,male,0.64
28260,"Pericles, Prince of Tyre",Comedy,First Gentleman,3,2,75,Most strange!,male,0.22
28261,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,76,Shrouded in cloth of state; balm'd and entreasured,male,0.0
28262,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,77,With full bags of spices! A passport too!,male,0.55
28263,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,78,"Apollo, perfect me in the characters!",male,1.0
28264,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,79,"'Here I give to understand,",male,0.0
28265,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,80,"If e'er this coffin drive a-land,",male,0.0
28266,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,81,"I, King Pericles, have lost",male,0.0
28267,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,82,"This queen, worth all our mundane cost.",male,0.07
28268,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,83,"Who finds her, give her burying;",male,0.0
28269,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,84,She was the daughter of a king:,male,0.0
28270,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,85,"Besides this treasure for a fee,",male,0.0
28271,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,86,The gods requite his charity!',male,0.0
28272,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,87,"If thou livest, Pericles, thou hast a heart",male,0.0
28273,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,88,That even cracks for woe! This chanced tonight.,male,0.0
28274,"Pericles, Prince of Tyre",Comedy,Second Gentleman,3,2,89,"Most likely, sir.",male,0.25
28275,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,90,"Nay, certainly to-night;",male,0.21
28276,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,91,For look how fresh she looks! They were too rough,male,0.14
28277,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,92,That threw her in the sea. Make a fire within:,male,0.0
28278,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,93,Fetch hither all my boxes in my closet.,male,0.0
28279,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,94,"Death may usurp on nature many hours,",male,0.5
28280,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,95,And yet the fire of life kindle again,male,0.0
28281,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,96,The o'erpress'd spirits. I heard of an Egyptian,male,0.0
28282,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,97,"That had nine hours lien dead,",male,-0.2
28283,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,98,Who was by good appliance recovered.,male,0.7
28284,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,99,"Well said, well said; the fire and cloths.",male,0.0
28285,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,100,"The rough and woeful music that we have,",male,-0.1
28286,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,101,"Cause it to sound, beseech you.",male,0.4
28287,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,102,"The viol once more: how thou stirr'st, thou block!",male,0.62
28288,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,103,"The music there!--I pray you, give her air.",male,0.0
28289,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,104,Gentlemen.,male,0.0
28290,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,105,This queen will live: nature awakes; a warmth,male,0.14
28291,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,106,Breathes out of her: she hath not been entranced,male,0.0
28292,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,107,Above five hours: see how she gins to blow,male,0.0
28293,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,108,Into life's flower again!,male,0.0
28294,"Pericles, Prince of Tyre",Comedy,First Gentleman,3,2,109,"The heavens,",male,0.0
28295,"Pericles, Prince of Tyre",Comedy,First Gentleman,3,2,110,"Through you, increase our wonder and set up",male,0.0
28296,"Pericles, Prince of Tyre",Comedy,First Gentleman,3,2,111,Your fame forever.,male,0.0
28297,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,112,"She is alive; behold,",male,0.1
28298,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,113,"Her eyelids, cases to those heavenly jewels",male,0.0
28299,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,114,"Which Pericles hath lost,",male,0.0
28300,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,115,Begin to part their fringes of bright gold;,male,0.7
28301,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,116,The diamonds of a most praised water,male,0.5
28302,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,117,"Do appear, to make the world twice rich. Live,",male,0.26
28303,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,118,"And make us weep to hear your fate, fair creature,",male,0.7
28304,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,119,Rare as you seem to be.,male,0.3
28305,"Pericles, Prince of Tyre",Comedy,Thaisa,3,2,120,"O dear Diana,",female,0.0
28306,"Pericles, Prince of Tyre",Comedy,Thaisa,3,2,121,Where am I? Where's my lord? What world is this?,female,0.0
28307,"Pericles, Prince of Tyre",Comedy,Second Gentleman,3,2,122,Is not this strange?,male,-0.05
28308,"Pericles, Prince of Tyre",Comedy,First Gentleman,3,2,123,Most rare.,male,0.4
28309,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,124,"Hush, my gentle neighbours!",male,0.25
28310,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,125,Lend me your hands; to the next chamber bear her.,male,0.0
28311,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,126,"Get linen: now this matter must be look'd to,",male,0.0
28312,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,127,"For her relapse is mortal. Come, come;",male,0.0
28313,"Pericles, Prince of Tyre",Comedy,Cerimon,3,2,128,And AEsculapius guide us!,male,0.0
28314,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,1,"Most honour'd Cleon, I must needs be gone;",male,0.5
28315,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,2,"My twelve months are expired, and Tyrus stands",male,0.0
28316,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,3,"In a litigious peace. You, and your lady,",male,0.0
28317,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,4,Take from my heart all thankfulness! The gods,male,0.0
28318,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,5,Make up the rest upon you!,male,0.0
28319,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,6,"Your shafts of fortune, though they hurt you mortally,",male,0.0
28320,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,7,Yet glance full wanderingly on us.,male,0.35
28321,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,8,O your sweet queen!,female,0.44
28322,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,9,"That the strict fates had pleased you had brought her hither,",female,0.5
28323,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,10,To have bless'd mine eyes with her!,female,0.0
28324,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,11,We cannot but obey,male,0.0
28325,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,12,The powers above us. Could I rage and roar,male,0.0
28326,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,13,"As doth the sea she lies in, yet the end",male,0.0
28327,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,14,"Must be as 'tis. My gentle babe Marina, whom,",male,0.2
28328,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,15,"For she was born at sea, I have named so, here",male,0.0
28329,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,16,"I charge your charity withal, leaving her",male,0.0
28330,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,17,The infant of your care; beseeching you,male,0.0
28331,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,18,"To give her princely training, that she may be",male,0.0
28332,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,19,Manner'd as she is born.,male,0.0
28333,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,20,"Fear not, my lord, but think",male,0.0
28334,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,21,"Your grace, that fed my country with your corn,",male,0.0
28335,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,22,"For which the people's prayers still fall upon you,",male,0.0
28336,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,23,Must in your child be thought on. If neglection,male,0.0
28337,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,24,"Should therein make me vile, the common body,",male,-0.3
28338,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,25,"By you relieved, would force me to my duty:",male,0.0
28339,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,26,"But if to that my nature need a spur,",male,0.0
28340,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,27,"The gods revenge it upon me and mine,",male,0.0
28341,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,28,To the end of generation!,male,0.0
28342,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,29,I believe you;,male,0.0
28343,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,30,"Your honour and your goodness teach me to't,",male,0.0
28344,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,31,"Without your vows. Till she be married, madam,",male,0.25
28345,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,32,"By bright Diana, whom we honour, all",male,0.7
28346,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,33,"Unscissor'd shall this hair of mine remain,",male,0.0
28347,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,34,Though I show ill in't. So I take my leave.,male,-0.5
28348,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,35,"Good madam, make me blessed in your care",male,0.7
28349,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,36,In bringing up my child.,male,0.0
28350,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,37,"I have one myself,",female,0.0
28351,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,38,Who shall not be more dear to my respect,female,0.5
28352,"Pericles, Prince of Tyre",Comedy,Dionyza,3,3,39,"Than yours, my lord.",female,0.0
28353,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,40,"Madam, my thanks and prayers.",male,0.2
28354,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,41,"We'll bring your grace e'en to the edge o' the shore,",male,0.0
28355,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,42,Then give you up to the mask'd Neptune and,male,0.0
28356,"Pericles, Prince of Tyre",Comedy,Cleon,3,3,43,The gentlest winds of heaven.,male,0.0
28357,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,44,I will embrace,male,0.0
28358,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,45,"Your offer. Come, dearest madam. O, no tears,",male,0.0
28359,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,46,"Lychorida, no tears:",male,0.0
28360,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,47,"Look to your little mistress, on whose grace",male,-0.19
28361,"Pericles, Prince of Tyre",Comedy,Pericles,3,3,48,"You may depend hereafter. Come, my lord.",male,0.0
28362,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,1,"Madam, this letter, and some certain jewels,",male,0.21
28363,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,2,Lay with you in your coffer: which are now,male,0.0
28364,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,3,At your command. Know you the character?,male,0.0
28365,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,4,It is my lord's.,female,0.0
28366,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,5,"That I was shipp'd at sea, I well remember,",female,0.0
28367,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,6,Even on my eaning time; but whether there,female,0.0
28368,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,7,"Deliver'd, by the holy gods,",female,0.0
28369,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,8,"I cannot rightly say. But since King Pericles,",female,0.29
28370,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,9,"My wedded lord, I ne'er shall see again,",female,0.0
28371,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,10,"A vestal livery will I take me to,",female,0.0
28372,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,11,And never more have joy.,female,0.28
28373,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,12,"Madam, if this you purpose as ye speak,",male,0.0
28374,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,13,"Diana's temple is not distant far,",male,0.08
28375,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,14,Where you may abide till your date expire.,male,0.0
28376,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,15,"Moreover, if you please, a niece of mine",male,0.0
28377,"Pericles, Prince of Tyre",Comedy,Cerimon,3,4,16,Shall there attend you.,male,0.0
28378,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,17,"My recompense is thanks, that's all;",female,0.2
28379,"Pericles, Prince of Tyre",Comedy,Thaisa,3,4,18,"Yet my good will is great, though the gift small.",female,0.42
28380,"Pericles, Prince of Tyre",Comedy,Gower,4,4,19,"Imagine Pericles arrived at Tyre,",male,0.0
28381,"Pericles, Prince of Tyre",Comedy,Gower,4,4,20,Welcomed and settled to his own desire.,male,0.6
28382,"Pericles, Prince of Tyre",Comedy,Gower,4,4,21,"His woeful queen we leave at Ephesus,",male,0.0
28383,"Pericles, Prince of Tyre",Comedy,Gower,4,4,22,Unto Diana there a votaress.,male,0.0
28384,"Pericles, Prince of Tyre",Comedy,Gower,4,4,23,"Now to Marina bend your mind,",male,0.0
28385,"Pericles, Prince of Tyre",Comedy,Gower,4,4,24,Whom our fast-growing scene must find,male,0.0
28386,"Pericles, Prince of Tyre",Comedy,Gower,4,4,25,"At Tarsus, and by Cleon train'd",male,0.0
28387,"Pericles, Prince of Tyre",Comedy,Gower,4,4,26,"In music, letters; who hath gain'd",male,0.0
28388,"Pericles, Prince of Tyre",Comedy,Gower,4,4,27,"Of education all the grace,",male,0.0
28389,"Pericles, Prince of Tyre",Comedy,Gower,4,4,28,Which makes her both the heart and place,male,0.0
28390,"Pericles, Prince of Tyre",Comedy,Gower,4,4,29,"Of general wonder. But, alack,",male,0.05
28391,"Pericles, Prince of Tyre",Comedy,Gower,4,4,30,"That monster envy, oft the wrack",male,0.0
28392,"Pericles, Prince of Tyre",Comedy,Gower,4,4,31,"Of earned praise, Marina's life",male,0.0
28393,"Pericles, Prince of Tyre",Comedy,Gower,4,4,32,Seeks to take off by treason's knife.,male,0.0
28394,"Pericles, Prince of Tyre",Comedy,Gower,4,4,33,And in this kind hath our Cleon,male,0.6
28395,"Pericles, Prince of Tyre",Comedy,Gower,4,4,34,"One daughter, and a wench full grown,",male,0.35
28396,"Pericles, Prince of Tyre",Comedy,Gower,4,4,35,Even ripe for marriage-rite; this maid,male,0.0
28397,"Pericles, Prince of Tyre",Comedy,Gower,4,4,36,Hight Philoten: and it is said,male,0.0
28398,"Pericles, Prince of Tyre",Comedy,Gower,4,4,37,"For certain in our story, she",male,0.21
28399,"Pericles, Prince of Tyre",Comedy,Gower,4,4,38,Would ever with Marina be:,male,0.0
28400,"Pericles, Prince of Tyre",Comedy,Gower,4,4,39,Be't when she weaved the sleided silk,male,0.0
28401,"Pericles, Prince of Tyre",Comedy,Gower,4,4,40,"With fingers long, small, white as milk;",male,-0.1
28402,"Pericles, Prince of Tyre",Comedy,Gower,4,4,41,Or when she would with sharp needle wound,male,-0.12
28403,"Pericles, Prince of Tyre",Comedy,Gower,4,4,42,"The cambric, which she made more sound",male,0.45
28404,"Pericles, Prince of Tyre",Comedy,Gower,4,4,43,By hurting it; or when to the lute,male,0.0
28405,"Pericles, Prince of Tyre",Comedy,Gower,4,4,44,"She sung, and made the night-bird mute,",male,0.0
28406,"Pericles, Prince of Tyre",Comedy,Gower,4,4,45,That still records with moan; or when,male,0.0
28407,"Pericles, Prince of Tyre",Comedy,Gower,4,4,46,She would with rich and constant pen,male,0.19
28408,"Pericles, Prince of Tyre",Comedy,Gower,4,4,47,Vail to her mistress Dian; still,male,0.0
28409,"Pericles, Prince of Tyre",Comedy,Gower,4,4,48,This Philoten contends in skill,male,0.0
28410,"Pericles, Prince of Tyre",Comedy,Gower,4,4,49,With absolute Marina: so,male,0.2
28411,"Pericles, Prince of Tyre",Comedy,Gower,4,4,50,With the dove of Paphos might the crow,male,0.0
28412,"Pericles, Prince of Tyre",Comedy,Gower,4,4,51,Vie feathers white. Marina gets,male,0.0
28413,"Pericles, Prince of Tyre",Comedy,Gower,4,4,52,"All praises, which are paid as debts,",male,0.0
28414,"Pericles, Prince of Tyre",Comedy,Gower,4,4,53,And not as given. This so darks,male,0.0
28415,"Pericles, Prince of Tyre",Comedy,Gower,4,4,54,"In Philoten all graceful marks,",male,0.0
28416,"Pericles, Prince of Tyre",Comedy,Gower,4,4,55,"That Cleon's wife, with envy rare,",male,0.3
28417,"Pericles, Prince of Tyre",Comedy,Gower,4,4,56,A present murderer does prepare,male,0.0
28418,"Pericles, Prince of Tyre",Comedy,Gower,4,4,57,"For good Marina, that her daughter",male,0.7
28419,"Pericles, Prince of Tyre",Comedy,Gower,4,4,58,Might stand peerless by this slaughter.,male,0.0
28420,"Pericles, Prince of Tyre",Comedy,Gower,4,4,59,"The sooner her vile thoughts to stead,",male,0.0
28421,"Pericles, Prince of Tyre",Comedy,Gower,4,4,60,"Lychorida, our nurse, is dead:",male,-0.2
28422,"Pericles, Prince of Tyre",Comedy,Gower,4,4,61,And cursed Dionyza hath,male,0.0
28423,"Pericles, Prince of Tyre",Comedy,Gower,4,4,62,The pregnant instrument of wrath,male,0.33
28424,"Pericles, Prince of Tyre",Comedy,Gower,4,4,63,Prest for this blow. The unborn event,male,0.0
28425,"Pericles, Prince of Tyre",Comedy,Gower,4,4,64,I do commend to your content:,male,0.0
28426,"Pericles, Prince of Tyre",Comedy,Gower,4,4,65,Only I carry winged time,male,0.0
28427,"Pericles, Prince of Tyre",Comedy,Gower,4,4,66,Post on the lame feet of my rhyme;,male,-0.5
28428,"Pericles, Prince of Tyre",Comedy,Gower,4,4,67,"Which never could I so convey,",male,0.0
28429,"Pericles, Prince of Tyre",Comedy,Gower,4,4,68,Unless your thoughts went on my way.,male,0.0
28430,"Pericles, Prince of Tyre",Comedy,Gower,4,4,69,"Dionyza does appear,",male,0.0
28431,"Pericles, Prince of Tyre",Comedy,Gower,4,4,70,"With Leonine, a murderer.",male,0.0
28432,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,1,Thy oath remember; thou hast sworn to do't:,female,0.0
28433,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,2,"'Tis but a blow, which never shall be known.",female,0.0
28434,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,3,"Thou canst not do a thing in the world so soon,",female,0.0
28435,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,4,"To yield thee so much profit. Let not conscience,",female,0.2
28436,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,5,"Which is but cold, inflaming love i' thy bosom,",female,-0.05
28437,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,6,"Inflame too nicely; nor let pity, which",female,0.25
28438,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,7,"Even women have cast off, melt thee, but be",female,0.0
28439,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,8,A soldier to thy purpose.,female,0.0
28440,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,9,I will do't; but yet she is a goodly creature.,male,0.7
28441,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,10,"The fitter, then, the gods should have her. Here",female,0.0
28442,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,11,she comes weeping for her only mistress' death.,female,0.0
28443,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,12,Thou art resolved?,female,0.0
28444,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,13,I am resolved.,male,0.0
28445,"Pericles, Prince of Tyre",Comedy,Marina,4,1,14,"No, I will rob Tellus of her weed,",female,0.0
28446,"Pericles, Prince of Tyre",Comedy,Marina,4,1,15,"To strew thy green with flowers: the yellows, blues,",female,-0.2
28447,"Pericles, Prince of Tyre",Comedy,Marina,4,1,16,"The purple violets, and marigolds,",female,0.0
28448,"Pericles, Prince of Tyre",Comedy,Marina,4,1,17,"Shall as a carpet hang upon thy grave,",female,0.0
28449,"Pericles, Prince of Tyre",Comedy,Marina,4,1,18,"While summer-days do last. Ay me! poor maid,",female,-0.2
28450,"Pericles, Prince of Tyre",Comedy,Marina,4,1,19,"Born in a tempest, when my mother died,",female,0.0
28451,"Pericles, Prince of Tyre",Comedy,Marina,4,1,20,"This world to me is like a lasting storm,",female,0.0
28452,"Pericles, Prince of Tyre",Comedy,Marina,4,1,21,Whirring me from my friends.,female,0.0
28453,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,22,"How now, Marina! why do you keep alone?",female,0.0
28454,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,23,How chance my daughter is not with you? Do not,female,0.0
28455,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,24,Consume your blood with sorrowing: you have,female,0.0
28456,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,25,"A nurse of me. Lord, how your favour's changed",female,0.0
28457,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,26,With this unprofitable woe!,female,0.0
28458,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,27,"Come, give me your flowers, ere the sea mar it.",female,0.0
28459,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,28,"Walk with Leonine; the air is quick there,",female,0.33
28460,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,29,"And it pierces and sharpens the stomach. Come,",female,0.0
28461,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,30,"Leonine, take her by the arm, walk with her.",female,0.0
28462,"Pericles, Prince of Tyre",Comedy,Marina,4,1,31,"No, I pray you;",female,0.0
28463,"Pericles, Prince of Tyre",Comedy,Marina,4,1,32,I'll not bereave you of your servant.,female,0.0
28464,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,33,"Come, come;",female,0.0
28465,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,34,"I love the king your father, and yourself,",female,0.5
28466,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,35,With more than foreign heart. We every day,female,0.19
28467,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,36,Expect him here: when he shall come and find,female,0.0
28468,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,37,"Our paragon to all reports thus blasted,",female,-0.6
28469,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,38,He will repent the breadth of his great voyage;,female,0.8
28470,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,39,"Blame both my lord and me, that we have taken",female,0.0
28471,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,40,"No care to your best courses. Go, I pray you,",female,1.0
28472,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,41,"Walk, and be cheerful once again; reserve",female,0.4
28473,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,42,"That excellent complexion, which did steal",female,1.0
28474,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,43,The eyes of young and old. Care not for me,female,0.1
28475,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,44,I can go home alone.,female,0.0
28476,"Pericles, Prince of Tyre",Comedy,Marina,4,1,45,"Well, I will go;",female,0.0
28477,"Pericles, Prince of Tyre",Comedy,Marina,4,1,46,But yet I have no desire to it.,female,0.0
28478,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,47,"Come, come, I know 'tis good for you.",female,0.7
28479,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,48,"Walk half an hour, Leonine, at the least:",female,-0.23
28480,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,49,Remember what I have said.,female,0.0
28481,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,50,"I warrant you, madam.",male,0.0
28482,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,51,"I'll leave you, my sweet lady, for a while:",female,0.35
28483,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,52,"Pray, walk softly, do not heat your blood:",female,-0.05
28484,"Pericles, Prince of Tyre",Comedy,Dionyza,4,1,53,What! I must have a care of you.,female,0.0
28485,"Pericles, Prince of Tyre",Comedy,Marina,4,1,54,"My thanks, sweet madam.",female,0.28
28486,"Pericles, Prince of Tyre",Comedy,Marina,4,1,55,Is this wind westerly that blows?,female,0.0
28487,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,56,South-west.,male,0.0
28488,"Pericles, Prince of Tyre",Comedy,Marina,4,1,57,"When I was born, the wind was north.",female,0.0
28489,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,58,Was't so?,male,0.0
28490,"Pericles, Prince of Tyre",Comedy,Marina,4,1,59,"My father, as nurse said, did never fear,",female,0.0
28491,"Pericles, Prince of Tyre",Comedy,Marina,4,1,60,"But cried 'Good seaman!' to the sailors, galling",female,0.88
28492,"Pericles, Prince of Tyre",Comedy,Marina,4,1,61,"His kingly hands, haling ropes;",female,0.0
28493,"Pericles, Prince of Tyre",Comedy,Marina,4,1,62,"And, clasping to the mast, endured a sea",female,0.0
28494,"Pericles, Prince of Tyre",Comedy,Marina,4,1,63,That almost burst the deck.,female,0.0
28495,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,64,When was this?,male,0.0
28496,"Pericles, Prince of Tyre",Comedy,Marina,4,1,65,When I was born:,female,0.0
28497,"Pericles, Prince of Tyre",Comedy,Marina,4,1,66,Never was waves nor wind more violent;,female,-0.15
28498,"Pericles, Prince of Tyre",Comedy,Marina,4,1,67,And from the ladder-tackle washes off,female,0.0
28499,"Pericles, Prince of Tyre",Comedy,Marina,4,1,68,"A canvas-climber. 'Ha!' says one, 'wilt out?'",female,0.0
28500,"Pericles, Prince of Tyre",Comedy,Marina,4,1,69,And with a dropping industry they skip,female,0.0
28501,"Pericles, Prince of Tyre",Comedy,Marina,4,1,70,"From stem to stern: the boatswain whistles, and",female,0.0
28502,"Pericles, Prince of Tyre",Comedy,Marina,4,1,71,"The master calls, and trebles their confusion.",female,0.0
28503,"Pericles, Prince of Tyre",Comedy,Leonine,4,1,72,"Come, say your prayers.",male,0.0
28504,"Pericles, Prince of Tyre",Comedy,Marina,4,1,73,What mean you?,female,-0.31
