Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
100838,Romeo and Juliet,Tragedy,Juliet,2,2,45,What's in a name? that which we call a rose,female,0.6
100839,Romeo and Juliet,Tragedy,Juliet,2,2,46,By any other name would smell as sweet;,female,0.11
100840,Romeo and Juliet,Tragedy,Juliet,2,2,47,"So Romeo would, were he not Romeo call'd,",female,0.0
100841,Romeo and Juliet,Tragedy,Juliet,2,2,48,Retain that dear perfection which he owes,female,0.0
100842,Romeo and Juliet,Tragedy,Juliet,2,2,49,"Without that title. Romeo, doff thy name,",female,0.0
100843,Romeo and Juliet,Tragedy,Juliet,2,2,50,And for that name which is no part of thee,female,0.0
100844,Romeo and Juliet,Tragedy,Juliet,2,2,51,Take all myself.,female,0.0
100845,Romeo and Juliet,Tragedy,Romeo,2,2,52,I take thee at thy word:,male,0.0
100846,Romeo and Juliet,Tragedy,Romeo,2,2,53,"Call me but love, and I'll be new baptized;",male,0.32
100847,Romeo and Juliet,Tragedy,Romeo,2,2,54,Henceforth I never will be Romeo.,male,0.0
100848,Romeo and Juliet,Tragedy,Juliet,2,2,55,What man art thou that thus bescreen'd in night,female,0.0
100849,Romeo and Juliet,Tragedy,Juliet,2,2,56,So stumblest on my counsel?,female,0.0
100850,Romeo and Juliet,Tragedy,Romeo,2,2,57,By a name,male,0.0
100851,Romeo and Juliet,Tragedy,Romeo,2,2,58,I know not how to tell thee who I am:,male,0.0
100852,Romeo and Juliet,Tragedy,Romeo,2,2,59,"My name, dear saint, is hateful to myself,",male,0.0
100853,Romeo and Juliet,Tragedy,Romeo,2,2,60,Because it is an enemy to thee;,male,0.0
100854,Romeo and Juliet,Tragedy,Romeo,2,2,61,"Had I it written, I would tear the word.",male,0.0
100855,Romeo and Juliet,Tragedy,Juliet,2,2,62,My ears have not yet drunk a hundred words,female,-0.5
100856,Romeo and Juliet,Tragedy,Juliet,2,2,63,"Of that tongue's utterance, yet I know the sound:",female,0.4
100857,Romeo and Juliet,Tragedy,Juliet,2,2,64,Art thou not Romeo and a Montague?,female,0.0
100858,Romeo and Juliet,Tragedy,Romeo,2,2,65,"Neither, fair saint, if either thee dislike.",male,0.7
100859,Romeo and Juliet,Tragedy,Juliet,2,2,66,"How camest thou hither, tell me, and wherefore?",female,0.0
100860,Romeo and Juliet,Tragedy,Juliet,2,2,67,"The orchard walls are high and hard to climb,",female,-0.07
100861,Romeo and Juliet,Tragedy,Juliet,2,2,68,"And the place death, considering who thou art,",female,0.0
100862,Romeo and Juliet,Tragedy,Juliet,2,2,69,If any of my kinsmen find thee here.,female,0.0
100863,Romeo and Juliet,Tragedy,Romeo,2,2,70,With love's light wings did I o'er-perch these walls;,male,0.45
100864,Romeo and Juliet,Tragedy,Romeo,2,2,71,"For stony limits cannot hold love out,",male,0.5
100865,Romeo and Juliet,Tragedy,Romeo,2,2,72,And what love can do that dares love attempt;,male,0.5
100866,Romeo and Juliet,Tragedy,Romeo,2,2,73,Therefore thy kinsmen are no let to me.,male,0.0
100867,Romeo and Juliet,Tragedy,Juliet,2,2,74,"If they do see thee, they will murder thee.",female,0.0
100868,Romeo and Juliet,Tragedy,Romeo,2,2,75,"Alack, there lies more peril in thine eye",male,0.5
100869,Romeo and Juliet,Tragedy,Romeo,2,2,76,"Than twenty of their swords: look thou but sweet,",male,0.35
100870,Romeo and Juliet,Tragedy,Romeo,2,2,77,And I am proof against their enmity.,male,0.0
100871,Romeo and Juliet,Tragedy,Juliet,2,2,78,I would not for the world they saw thee here.,female,0.0
100872,Romeo and Juliet,Tragedy,Romeo,2,2,79,I have night's cloak to hide me from their sight;,male,0.0
100873,Romeo and Juliet,Tragedy,Romeo,2,2,80,"And but thou love me, let them find me here:",male,0.5
100874,Romeo and Juliet,Tragedy,Romeo,2,2,81,"My life were better ended by their hate,",male,-0.15
100875,Romeo and Juliet,Tragedy,Romeo,2,2,82,"Than death prorogued, wanting of thy love.",male,0.5
100876,Romeo and Juliet,Tragedy,Juliet,2,2,83,By whose direction found'st thou out this place?,female,0.0
100877,Romeo and Juliet,Tragedy,Romeo,2,2,84,"By love, who first did prompt me to inquire;",male,0.38
100878,Romeo and Juliet,Tragedy,Romeo,2,2,85,He lent me counsel and I lent him eyes.,male,0.0
100879,Romeo and Juliet,Tragedy,Romeo,2,2,86,"I am no pilot; yet, wert thou as far",male,0.1
100880,Romeo and Juliet,Tragedy,Romeo,2,2,87,"As that vast shore wash'd with the farthest sea,",male,0.0
100881,Romeo and Juliet,Tragedy,Romeo,2,2,88,I would adventure for such merchandise.,male,0.0
100882,Romeo and Juliet,Tragedy,Juliet,2,2,89,"Thou know'st the mask of night is on my face,",female,0.0
100883,Romeo and Juliet,Tragedy,Juliet,2,2,90,Else would a maiden blush bepaint my cheek,female,0.0
100884,Romeo and Juliet,Tragedy,Juliet,2,2,91,For that which thou hast heard me speak to-night,female,0.0
100885,Romeo and Juliet,Tragedy,Juliet,2,2,92,"Fain would I dwell on form, fain, fain deny",female,0.0
100886,Romeo and Juliet,Tragedy,Juliet,2,2,93,What I have spoke: but farewell compliment!,female,0.0
100887,Romeo and Juliet,Tragedy,Juliet,2,2,94,"Dost thou love me? I know thou wilt say 'Ay,'",female,0.5
100888,Romeo and Juliet,Tragedy,Juliet,2,2,95,"And I will take thy word: yet if thou swear'st,",female,0.0
100889,Romeo and Juliet,Tragedy,Juliet,2,2,96,Thou mayst prove false; at lovers' perjuries,female,-0.4
100890,Romeo and Juliet,Tragedy,Juliet,2,2,97,"Then say, Jove laughs. O gentle Romeo,",female,0.2
100891,Romeo and Juliet,Tragedy,Juliet,2,2,98,"If thou dost love, pronounce it faithfully:",female,0.5
100892,Romeo and Juliet,Tragedy,Juliet,2,2,99,"Or if thou think'st I am too quickly won,",female,0.33
100893,Romeo and Juliet,Tragedy,Juliet,2,2,100,"I'll frown and be perverse an say thee nay,",female,0.0
100894,Romeo and Juliet,Tragedy,Juliet,2,2,101,"So thou wilt woo; but else, not for the world.",female,0.0
100895,Romeo and Juliet,Tragedy,Juliet,2,2,102,"In truth, fair Montague, I am too fond,",female,0.7
100896,Romeo and Juliet,Tragedy,Juliet,2,2,103,And therefore thou mayst think my 'havior light:,female,0.4
100897,Romeo and Juliet,Tragedy,Juliet,2,2,104,"But trust me, gentleman, I'll prove more true",female,0.42
100898,Romeo and Juliet,Tragedy,Juliet,2,2,105,Than those that have more cunning to be strange.,female,0.15
100899,Romeo and Juliet,Tragedy,Juliet,2,2,106,"I should have been more strange, I must confess,",female,0.23
100900,Romeo and Juliet,Tragedy,Juliet,2,2,107,"But that thou overheard'st, ere I was ware,",female,0.0
100901,Romeo and Juliet,Tragedy,Juliet,2,2,108,"My true love's passion: therefore pardon me,",female,0.42
100902,Romeo and Juliet,Tragedy,Juliet,2,2,109,"And not impute this yielding to light love,",female,0.45
100903,Romeo and Juliet,Tragedy,Juliet,2,2,110,Which the dark night hath so discovered.,female,-0.15
100904,Romeo and Juliet,Tragedy,Romeo,2,2,111,"Lady, by yonder blessed moon I swear",male,0.0
100905,Romeo and Juliet,Tragedy,Romeo,2,2,112,That tips with silver all these fruit-tree tops--,male,0.0
100906,Romeo and Juliet,Tragedy,Juliet,2,2,113,"O, swear not by the moon, the inconstant moon,",female,0.0
100907,Romeo and Juliet,Tragedy,Juliet,2,2,114,"That monthly changes in her circled orb,",female,0.0
100908,Romeo and Juliet,Tragedy,Juliet,2,2,115,Lest that thy love prove likewise variable.,female,0.5
100909,Romeo and Juliet,Tragedy,Romeo,2,2,116,What shall I swear by?,male,0.0
100910,Romeo and Juliet,Tragedy,Juliet,2,2,117,Do not swear at all;,female,0.0
100911,Romeo and Juliet,Tragedy,Juliet,2,2,118,"Or, if thou wilt, swear by thy gracious self,",female,0.0
100912,Romeo and Juliet,Tragedy,Juliet,2,2,119,"Which is the god of my idolatry,",female,0.0
100913,Romeo and Juliet,Tragedy,Juliet,2,2,120,And I'll believe thee.,female,0.0
100914,Romeo and Juliet,Tragedy,Romeo,2,2,121,If my heart's dear love--,male,0.5
100915,Romeo and Juliet,Tragedy,Juliet,2,2,122,"Well, do not swear: although I joy in thee,",female,0.8
100916,Romeo and Juliet,Tragedy,Juliet,2,2,123,I have no joy of this contract to-night:,female,-0.4
100917,Romeo and Juliet,Tragedy,Juliet,2,2,124,"It is too rash, too unadvised, too sudden;",female,0.0
100918,Romeo and Juliet,Tragedy,Juliet,2,2,125,"Too like the lightning, which doth cease to be",female,0.0
100919,Romeo and Juliet,Tragedy,Juliet,2,2,126,"Ere one can say 'It lightens.' Sweet, good night!",female,0.61
100920,Romeo and Juliet,Tragedy,Juliet,2,2,127,"This bud of love, by summer's ripening breath,",female,0.5
100921,Romeo and Juliet,Tragedy,Juliet,2,2,128,May prove a beauteous flower when next we meet.,female,0.0
100922,Romeo and Juliet,Tragedy,Juliet,2,2,129,"Good night, good night! as sweet repose and rest",female,0.64
100923,Romeo and Juliet,Tragedy,Juliet,2,2,130,Come to thy heart as that within my breast!,female,0.0
100924,Romeo and Juliet,Tragedy,Romeo,2,2,131,"O, wilt thou leave me so unsatisfied?",male,0.0
100925,Romeo and Juliet,Tragedy,Juliet,2,2,132,What satisfaction canst thou have to-night?,female,0.0
100926,Romeo and Juliet,Tragedy,Romeo,2,2,133,The exchange of thy love's faithful vow for mine.,male,0.5
100927,Romeo and Juliet,Tragedy,Juliet,2,2,134,I gave thee mine before thou didst request it:,female,0.0
100928,Romeo and Juliet,Tragedy,Juliet,2,2,135,And yet I would it were to give again.,female,0.0
100929,Romeo and Juliet,Tragedy,Romeo,2,2,136,"Wouldst thou withdraw it? for what purpose, love?",male,0.5
100930,Romeo and Juliet,Tragedy,Juliet,2,2,137,"But to be frank, and give it thee again.",female,0.0
100931,Romeo and Juliet,Tragedy,Juliet,2,2,138,And yet I wish but for the thing I have:,female,0.0
100932,Romeo and Juliet,Tragedy,Juliet,2,2,139,"My bounty is as boundless as the sea,",female,-0.2
100933,Romeo and Juliet,Tragedy,Juliet,2,2,140,"My love as deep; the more I give to thee,",female,0.33
100934,Romeo and Juliet,Tragedy,Juliet,2,2,141,"The more I have, for both are infinite.",female,0.5
100935,Romeo and Juliet,Tragedy,Juliet,2,2,142,"I hear some noise within; dear love, adieu!",female,0.62
100936,Romeo and Juliet,Tragedy,Juliet,2,2,143,"Anon, good nurse! Sweet Montague, be true.",female,0.53
100937,Romeo and Juliet,Tragedy,Juliet,2,2,144,"Stay but a little, I will come again.",female,-0.19
100938,Romeo and Juliet,Tragedy,Romeo,2,2,145,"O blessed, blessed night! I am afeard.",male,0.0
100939,Romeo and Juliet,Tragedy,Romeo,2,2,146,"Being in night, all this is but a dream,",male,0.0
100940,Romeo and Juliet,Tragedy,Romeo,2,2,147,Too flattering-sweet to be substantial.,male,0.0
100941,Romeo and Juliet,Tragedy,Juliet,2,2,148,"Three words, dear Romeo, and good night indeed.",female,0.7
100942,Romeo and Juliet,Tragedy,Juliet,2,2,149,"If that thy bent of love be honourable,",female,0.5
100943,Romeo and Juliet,Tragedy,Juliet,2,2,150,"Thy purpose marriage, send me word to-morrow,",female,0.0
100944,Romeo and Juliet,Tragedy,Juliet,2,2,151,"By one that I'll procure to come to thee,",female,0.0
100945,Romeo and Juliet,Tragedy,Juliet,2,2,152,Where and what time thou wilt perform the rite;,female,0.0
100946,Romeo and Juliet,Tragedy,Juliet,2,2,153,And all my fortunes at thy foot I'll lay,female,0.0
100947,Romeo and Juliet,Tragedy,Juliet,2,2,154,And follow thee my lord throughout the world.,female,0.0
100948,Romeo and Juliet,Tragedy,Nurse,2,2,155,[Within]  Madam!,female,0.0
100949,Romeo and Juliet,Tragedy,Juliet,2,2,156,"I come, anon.--But if thou mean'st not well,",female,-0.31
100950,Romeo and Juliet,Tragedy,Juliet,2,2,157,I do beseech thee--,female,0.0
100951,Romeo and Juliet,Tragedy,Nurse,2,2,158,[Within]  Madam!,female,0.0
100952,Romeo and Juliet,Tragedy,Juliet,2,2,159,"By and by, I come:--",female,0.0
100953,Romeo and Juliet,Tragedy,Juliet,2,2,160,"To cease thy suit, and leave me to my grief:",female,-0.8
100954,Romeo and Juliet,Tragedy,Juliet,2,2,161,To-morrow will I send.,female,0.0
100955,Romeo and Juliet,Tragedy,Romeo,2,2,162,So thrive my soul--,male,0.0
100956,Romeo and Juliet,Tragedy,Juliet,2,2,163,A thousand times good night!,female,0.88
100957,Romeo and Juliet,Tragedy,Romeo,2,2,164,"A thousand times the worse, to want thy light.",male,0.0
100958,Romeo and Juliet,Tragedy,Romeo,2,2,165,"Love goes toward love, as schoolboys from",male,0.5
100959,Romeo and Juliet,Tragedy,Romeo,2,2,166,"their books,",male,0.0
100960,Romeo and Juliet,Tragedy,Romeo,2,2,167,"But love from love, toward school with heavy looks.",male,0.27
100961,Romeo and Juliet,Tragedy,Juliet,2,2,168,"Hist! Romeo, hist! O, for a falconer's voice,",female,0.0
100962,Romeo and Juliet,Tragedy,Juliet,2,2,169,To lure this tassel-gentle back again!,female,0.0
100963,Romeo and Juliet,Tragedy,Juliet,2,2,170,"Bondage is hoarse, and may not speak aloud;",female,0.0
100964,Romeo and Juliet,Tragedy,Juliet,2,2,171,"Else would I tear the cave where Echo lies,",female,0.0
100965,Romeo and Juliet,Tragedy,Juliet,2,2,172,"And make her airy tongue more hoarse than mine,",female,0.5
100966,Romeo and Juliet,Tragedy,Juliet,2,2,173,With repetition of my Romeo's name.,female,0.0
100967,Romeo and Juliet,Tragedy,Romeo,2,2,174,It is my soul that calls upon my name:,male,0.0
100968,Romeo and Juliet,Tragedy,Romeo,2,2,175,"How silver-sweet sound lovers' tongues by night,",male,0.4
100969,Romeo and Juliet,Tragedy,Romeo,2,2,176,Like softest music to attending ears!,male,0.0
100970,Romeo and Juliet,Tragedy,Juliet,2,2,177,Romeo!,female,0.0
100971,Romeo and Juliet,Tragedy,Romeo,2,2,178,My dear?,male,0.0
100972,Romeo and Juliet,Tragedy,Juliet,2,2,179,At what o'clock to-morrow,female,0.0
100973,Romeo and Juliet,Tragedy,Juliet,2,2,180,Shall I send to thee?,female,0.0
100974,Romeo and Juliet,Tragedy,Romeo,2,2,181,At the hour of nine.,male,0.0
100975,Romeo and Juliet,Tragedy,Juliet,2,2,182,I will not fail: 'tis twenty years till then.,female,0.25
100976,Romeo and Juliet,Tragedy,Juliet,2,2,183,I have forgot why I did call thee back.,female,0.0
100977,Romeo and Juliet,Tragedy,Romeo,2,2,184,Let me stand here till thou remember it.,male,0.0
100978,Romeo and Juliet,Tragedy,Juliet,2,2,185,"I shall forget, to have thee still stand there,",female,0.0
100979,Romeo and Juliet,Tragedy,Juliet,2,2,186,Remembering how I love thy company.,female,0.5
100980,Romeo and Juliet,Tragedy,Romeo,2,2,187,"And I'll still stay, to have thee still forget,",male,0.0
100981,Romeo and Juliet,Tragedy,Romeo,2,2,188,Forgetting any other home but this.,male,-0.12
100982,Romeo and Juliet,Tragedy,Juliet,2,2,189,'Tis almost morning; I would have thee gone:,female,0.0
100983,Romeo and Juliet,Tragedy,Juliet,2,2,190,And yet no further than a wanton's bird;,female,0.0
100984,Romeo and Juliet,Tragedy,Juliet,2,2,191,"Who lets it hop a little from her hand,",female,-0.19
100985,Romeo and Juliet,Tragedy,Juliet,2,2,192,"Like a poor prisoner in his twisted gyves,",female,-0.45
100986,Romeo and Juliet,Tragedy,Juliet,2,2,193,"And with a silk thread plucks it back again,",female,0.0
100987,Romeo and Juliet,Tragedy,Juliet,2,2,194,So loving-jealous of his liberty.,female,0.0
100988,Romeo and Juliet,Tragedy,Romeo,2,2,195,I would I were thy bird.,male,0.0
100989,Romeo and Juliet,Tragedy,Juliet,2,2,196,"Sweet, so would I:",female,0.35
100990,Romeo and Juliet,Tragedy,Juliet,2,2,197,Yet I should kill thee with much cherishing.,female,0.2
100991,Romeo and Juliet,Tragedy,Juliet,2,2,198,"Good night, good night! parting is such",female,0.53
100992,Romeo and Juliet,Tragedy,Juliet,2,2,199,"sweet sorrow,",female,0.35
100993,Romeo and Juliet,Tragedy,Juliet,2,2,200,That I shall say good night till it be morrow.,female,0.7
100994,Romeo and Juliet,Tragedy,Romeo,2,2,201,"Sleep dwell upon thine eyes, peace in thy breast!",male,0.0
100995,Romeo and Juliet,Tragedy,Romeo,2,2,202,"Would I were sleep and peace, so sweet to rest!",male,0.44
100996,Romeo and Juliet,Tragedy,Romeo,2,2,203,"Hence will I to my ghostly father's cell,",male,0.0
100997,Romeo and Juliet,Tragedy,Romeo,2,2,204,"His help to crave, and my dear hap to tell.",male,0.0
100998,Romeo and Juliet,Tragedy,Friar Laurence,2,3,1,"The grey-eyed morn smiles on the frowning night,",male,0.0
100999,Romeo and Juliet,Tragedy,Friar Laurence,2,3,2,"Chequering the eastern clouds with streaks of light,",male,0.4
101000,Romeo and Juliet,Tragedy,Friar Laurence,2,3,3,And flecked darkness like a drunkard reels,male,0.0
101001,Romeo and Juliet,Tragedy,Friar Laurence,2,3,4,From forth day's path and Titan's fiery wheels:,male,0.0
101002,Romeo and Juliet,Tragedy,Friar Laurence,2,3,5,"Now, ere the sun advance his burning eye,",male,0.0
101003,Romeo and Juliet,Tragedy,Friar Laurence,2,3,6,"The day to cheer and night's dank dew to dry,",male,-0.07
101004,Romeo and Juliet,Tragedy,Friar Laurence,2,3,7,I must up-fill this osier cage of ours,male,0.0
101005,Romeo and Juliet,Tragedy,Friar Laurence,2,3,8,With baleful weeds and precious-juiced flowers.,male,0.0
101006,Romeo and Juliet,Tragedy,Friar Laurence,2,3,9,The earth that's nature's mother is her tomb;,male,0.0
101007,Romeo and Juliet,Tragedy,Friar Laurence,2,3,10,"What is her burying grave that is her womb,",male,0.0
101008,Romeo and Juliet,Tragedy,Friar Laurence,2,3,11,And from her womb children of divers kind,male,0.6
101009,Romeo and Juliet,Tragedy,Friar Laurence,2,3,12,"We sucking on her natural bosom find,",male,0.1
101010,Romeo and Juliet,Tragedy,Friar Laurence,2,3,13,"Many for many virtues excellent,",male,0.67
101011,Romeo and Juliet,Tragedy,Friar Laurence,2,3,14,None but for some and yet all different.,male,0.0
101012,Romeo and Juliet,Tragedy,Friar Laurence,2,3,15,"O, mickle is the powerful grace that lies",male,0.3
101013,Romeo and Juliet,Tragedy,Friar Laurence,2,3,16,"In herbs, plants, stones, and their true qualities:",male,0.35
101014,Romeo and Juliet,Tragedy,Friar Laurence,2,3,17,For nought so vile that on the earth doth live,male,0.14
101015,Romeo and Juliet,Tragedy,Friar Laurence,2,3,18,"But to the earth some special good doth give,",male,0.53
101016,Romeo and Juliet,Tragedy,Friar Laurence,2,3,19,Nor aught so good but strain'd from that fair use,male,0.7
101017,Romeo and Juliet,Tragedy,Friar Laurence,2,3,20,"Revolts from true birth, stumbling on abuse:",male,0.35
101018,Romeo and Juliet,Tragedy,Friar Laurence,2,3,21,"Virtue itself turns vice, being misapplied;",male,0.0
101019,Romeo and Juliet,Tragedy,Friar Laurence,2,3,22,And vice sometimes by action dignified.,male,0.1
101020,Romeo and Juliet,Tragedy,Friar Laurence,2,3,23,Within the infant rind of this small flower,male,-0.25
101021,Romeo and Juliet,Tragedy,Friar Laurence,2,3,24,Poison hath residence and medicine power:,male,0.0
101022,Romeo and Juliet,Tragedy,Friar Laurence,2,3,25,"For this, being smelt, with that part cheers each part;",male,0.0
101023,Romeo and Juliet,Tragedy,Friar Laurence,2,3,26,"Being tasted, slays all senses with the heart.",male,0.0
101024,Romeo and Juliet,Tragedy,Friar Laurence,2,3,27,Two such opposed kings encamp them still,male,0.0
101025,Romeo and Juliet,Tragedy,Friar Laurence,2,3,28,"In man as well as herbs, grace and rude will;",male,-0.3
101026,Romeo and Juliet,Tragedy,Friar Laurence,2,3,29,"And where the worser is predominant,",male,0.0
101027,Romeo and Juliet,Tragedy,Friar Laurence,2,3,30,Full soon the canker death eats up that plant.,male,0.35
101028,Romeo and Juliet,Tragedy,Romeo,2,3,31,"Good morrow, father.",male,0.7
101029,Romeo and Juliet,Tragedy,Friar Laurence,2,3,32,Benedicite!,male,0.0
101030,Romeo and Juliet,Tragedy,Friar Laurence,2,3,33,What early tongue so sweet saluteth me?,male,0.22
101031,Romeo and Juliet,Tragedy,Friar Laurence,2,3,34,"Young son, it argues a distemper'd head",male,0.1
101032,Romeo and Juliet,Tragedy,Friar Laurence,2,3,35,So soon to bid good morrow to thy bed:,male,0.7
101033,Romeo and Juliet,Tragedy,Friar Laurence,2,3,36,"Care keeps his watch in every old man's eye,",male,0.1
101034,Romeo and Juliet,Tragedy,Friar Laurence,2,3,37,"And where care lodges, sleep will never lie;",male,0.0
101035,Romeo and Juliet,Tragedy,Friar Laurence,2,3,38,But where unbruised youth with unstuff'd brain,male,0.0
101036,Romeo and Juliet,Tragedy,Friar Laurence,2,3,39,"Doth couch his limbs, there golden sleep doth reign:",male,0.3
101037,Romeo and Juliet,Tragedy,Friar Laurence,2,3,40,Therefore thy earliness doth me assure,male,0.0
101038,Romeo and Juliet,Tragedy,Friar Laurence,2,3,41,Thou art up-roused by some distemperature;,male,0.0
101039,Romeo and Juliet,Tragedy,Friar Laurence,2,3,42,"Or if not so, then here I hit it right,",male,0.29
101040,Romeo and Juliet,Tragedy,Friar Laurence,2,3,43,Our Romeo hath not been in bed to-night.,male,0.0
101041,Romeo and Juliet,Tragedy,Romeo,2,3,44,That last is true; the sweeter rest was mine.,male,0.17
101042,Romeo and Juliet,Tragedy,Friar Laurence,2,3,45,God pardon sin! wast thou with Rosaline?,male,0.0
101043,Romeo and Juliet,Tragedy,Romeo,2,3,46,"With Rosaline, my ghostly father? no;",male,0.0
101044,Romeo and Juliet,Tragedy,Romeo,2,3,47,"I have forgot that name, and that name's woe.",male,0.0
101045,Romeo and Juliet,Tragedy,Friar Laurence,2,3,48,"That's my good son: but where hast thou been, then?",male,0.7
101046,Romeo and Juliet,Tragedy,Romeo,2,3,49,"I'll tell thee, ere thou ask it me again.",male,0.0
101047,Romeo and Juliet,Tragedy,Romeo,2,3,50,"I have been feasting with mine enemy,",male,0.0
101048,Romeo and Juliet,Tragedy,Romeo,2,3,51,"Where on a sudden one hath wounded me,",male,0.0
101049,Romeo and Juliet,Tragedy,Romeo,2,3,52,That's by me wounded: both our remedies,male,0.0
101050,Romeo and Juliet,Tragedy,Romeo,2,3,53,Within thy help and holy physic lies:,male,0.0
101051,Romeo and Juliet,Tragedy,Romeo,2,3,54,"I bear no hatred, blessed man, for, lo,",male,0.0
101052,Romeo and Juliet,Tragedy,Romeo,2,3,55,My intercession likewise steads my foe.,male,0.0
101053,Romeo and Juliet,Tragedy,Friar Laurence,2,3,56,"Be plain, good son, and homely in thy drift;",male,0.24
101054,Romeo and Juliet,Tragedy,Friar Laurence,2,3,57,Riddling confession finds but riddling shrift.,male,0.0
101055,Romeo and Juliet,Tragedy,Romeo,2,3,58,Then plainly know my heart's dear love is set,male,0.14
101056,Romeo and Juliet,Tragedy,Romeo,2,3,59,On the fair daughter of rich Capulet:,male,0.54
101057,Romeo and Juliet,Tragedy,Romeo,2,3,60,"As mine on hers, so hers is set on mine;",male,0.0
101058,Romeo and Juliet,Tragedy,Romeo,2,3,61,"And all combined, save what thou must combine",male,0.0
101059,Romeo and Juliet,Tragedy,Romeo,2,3,62,By holy marriage: when and where and how,male,0.0
101060,Romeo and Juliet,Tragedy,Romeo,2,3,63,"We met, we woo'd and made exchange of vow,",male,0.0
101061,Romeo and Juliet,Tragedy,Romeo,2,3,64,"I'll tell thee as we pass; but this I pray,",male,0.0
101062,Romeo and Juliet,Tragedy,Romeo,2,3,65,That thou consent to marry us to-day.,male,0.0
101063,Romeo and Juliet,Tragedy,Friar Laurence,2,3,66,"Holy Saint Francis, what a change is here!",male,0.0
101064,Romeo and Juliet,Tragedy,Friar Laurence,2,3,67,"Is Rosaline, whom thou didst love so dear,",male,0.5
101065,Romeo and Juliet,Tragedy,Friar Laurence,2,3,68,So soon forsaken? young men's love then lies,male,0.3
101066,Romeo and Juliet,Tragedy,Friar Laurence,2,3,69,"Not truly in their hearts, but in their eyes.",male,0.0
101067,Romeo and Juliet,Tragedy,Friar Laurence,2,3,70,"Jesu Maria, what a deal of brine",male,0.0
101068,Romeo and Juliet,Tragedy,Friar Laurence,2,3,71,Hath wash'd thy sallow cheeks for Rosaline!,male,0.0
101069,Romeo and Juliet,Tragedy,Friar Laurence,2,3,72,"How much salt water thrown away in waste,",male,0.0
101070,Romeo and Juliet,Tragedy,Friar Laurence,2,3,73,"To season love, that of it doth not taste!",male,0.62
101071,Romeo and Juliet,Tragedy,Friar Laurence,2,3,74,"The sun not yet thy sighs from heaven clears,",male,0.0
101072,Romeo and Juliet,Tragedy,Friar Laurence,2,3,75,Thy old groans ring yet in my ancient ears;,male,0.1
101073,Romeo and Juliet,Tragedy,Friar Laurence,2,3,76,"Lo, here upon thy cheek the stain doth sit",male,0.0
101074,Romeo and Juliet,Tragedy,Friar Laurence,2,3,77,Of an old tear that is not wash'd off yet:,male,0.1
101075,Romeo and Juliet,Tragedy,Friar Laurence,2,3,78,"If e'er thou wast thyself and these woes thine,",male,0.0
101076,Romeo and Juliet,Tragedy,Friar Laurence,2,3,79,Thou and these woes were all for Rosaline:,male,0.0
101077,Romeo and Juliet,Tragedy,Friar Laurence,2,3,80,"And art thou changed? pronounce this sentence then,",male,0.0
101078,Romeo and Juliet,Tragedy,Friar Laurence,2,3,81,"Women may fall, when there's no strength in men.",male,0.0
101079,Romeo and Juliet,Tragedy,Romeo,2,3,82,Thou chid'st me oft for loving Rosaline.,male,0.6
101080,Romeo and Juliet,Tragedy,Friar Laurence,2,3,83,"For doting, not for loving, pupil mine.",male,0.6
101081,Romeo and Juliet,Tragedy,Romeo,2,3,84,And bad'st me bury love.,male,-0.1
101082,Romeo and Juliet,Tragedy,Friar Laurence,2,3,85,"Not in a grave,",male,0.0
101083,Romeo and Juliet,Tragedy,Friar Laurence,2,3,86,"To lay one in, another out to have.",male,0.0
101084,Romeo and Juliet,Tragedy,Romeo,2,3,87,"I pray thee, chide not; she whom I love now",male,0.5
101085,Romeo and Juliet,Tragedy,Romeo,2,3,88,Doth grace for grace and love for love allow;,male,0.5
101086,Romeo and Juliet,Tragedy,Romeo,2,3,89,The other did not so.,male,-0.12
101087,Romeo and Juliet,Tragedy,Friar Laurence,2,3,90,"O, she knew well",male,0.0
101088,Romeo and Juliet,Tragedy,Friar Laurence,2,3,91,Thy love did read by rote and could not spell.,male,0.5
101089,Romeo and Juliet,Tragedy,Friar Laurence,2,3,92,"But come, young waverer, come, go with me,",male,0.1
101090,Romeo and Juliet,Tragedy,Friar Laurence,2,3,93,In one respect I'll thy assistant be;,male,0.0
101091,Romeo and Juliet,Tragedy,Friar Laurence,2,3,94,"For this alliance may so happy prove,",male,0.8
101092,Romeo and Juliet,Tragedy,Friar Laurence,2,3,95,To turn your households' rancour to pure love.,male,0.36
101093,Romeo and Juliet,Tragedy,Romeo,2,3,96,"O, let us hence; I stand on sudden haste.",male,0.0
101094,Romeo and Juliet,Tragedy,Friar Laurence,2,3,97,Wisely and slow; they stumble that run fast.,male,0.14
101095,Romeo and Juliet,Tragedy,Mercutio,2,4,1,Where the devil should this Romeo be?,male,0.0
101096,Romeo and Juliet,Tragedy,Mercutio,2,4,2,Came he not home to-night?,male,0.0
101097,Romeo and Juliet,Tragedy,Benvolio,2,4,3,Not to his father's; I spoke with his man.,male,0.0
101098,Romeo and Juliet,Tragedy,Mercutio,2,4,4,"Ah, that same pale hard-hearted wench, that Rosaline.",male,-0.1
101099,Romeo and Juliet,Tragedy,Mercutio,2,4,5,"Torments him so, that he will sure run mad.",male,-0.06
101100,Romeo and Juliet,Tragedy,Benvolio,2,4,6,"Tybalt, the kinsman of old Capulet,",male,0.1
