Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex
6084,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,95,Because it is a blessing that he bestows on beasts;,male
6085,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,96,and what he hath scanted men in hair he hath given them in wit.,male
6086,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,97,ANTIPHOLUS,male
6087,The Comedy of Errors,Comedy,Of Syracuse,2,2,98,"Why, but there's many a man hath more hair than wit.",male
6088,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,99,Not a man of those but he hath the wit to lose his hair.,male
6089,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,100,ANTIPHOLUS,male
6090,The Comedy of Errors,Comedy,Of Syracuse,2,2,101,"Why, thou didst conclude hairy men plain dealers without wit.",male
6091,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,102,"The plainer dealer, the sooner lost: yet he loseth",male
6092,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,103,it in a kind of jollity.,male
6093,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,104,ANTIPHOLUS,male
6094,The Comedy of Errors,Comedy,Of Syracuse,2,2,105,For what reason?,male
6095,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,106,For two; and sound ones too.,male
6096,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,107,ANTIPHOLUS,male
6097,The Comedy of Errors,Comedy,Of Syracuse,2,2,108,"Nay, not sound, I pray you.",male
6098,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,109,"Sure ones, then.",male
6099,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,110,ANTIPHOLUS,male
6100,The Comedy of Errors,Comedy,Of Syracuse,2,2,111,"Nay, not sure, in a thing falsing.",male
6101,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,112,Certain ones then.,male
6102,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,113,ANTIPHOLUS,male
6103,The Comedy of Errors,Comedy,Of Syracuse,2,2,114,Name them.,male
6104,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,115,"The one, to save the money that he spends in",male
6105,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,116,"trimming; the other, that at dinner they should not",male
6106,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,117,drop in his porridge.,male
6107,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,118,ANTIPHOLUS,male
6108,The Comedy of Errors,Comedy,Of Syracuse,2,2,119,You would all this time have proved there is no,male
6109,The Comedy of Errors,Comedy,Of Syracuse,2,2,120,time for all things.,male
6110,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,121,"Marry, and did, sir; namely, no time to recover hair",male
6111,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,122,lost by nature.,male
6112,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,123,ANTIPHOLUS,male
6113,The Comedy of Errors,Comedy,Of Syracuse,2,2,124,"But your reason was not substantial, why there is no",male
6114,The Comedy of Errors,Comedy,Of Syracuse,2,2,125,time to recover.,male
6115,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,126,Thus I mend it: Time himself is bald and therefore,male
6116,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,127,to the world's end will have bald followers.,male
6117,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,128,ANTIPHOLUS,male
6118,The Comedy of Errors,Comedy,Of Syracuse,2,2,129,I knew 'twould be a bald conclusion:,male
6119,The Comedy of Errors,Comedy,Of Syracuse,2,2,130,"But, soft! who wafts us yonder?",male
6120,The Comedy of Errors,Comedy,Adriana,2,2,131,"Ay, ay, Antipholus, look strange and frown:",female
6121,The Comedy of Errors,Comedy,Adriana,2,2,132,Some other mistress hath thy sweet aspects;,female
6122,The Comedy of Errors,Comedy,Adriana,2,2,133,I am not Adriana nor thy wife.,female
6123,The Comedy of Errors,Comedy,Adriana,2,2,134,The time was once when thou unurged wouldst vow,female
6124,The Comedy of Errors,Comedy,Adriana,2,2,135,"That never words were music to thine ear,",female
6125,The Comedy of Errors,Comedy,Adriana,2,2,136,"That never object pleasing in thine eye,",female
6126,The Comedy of Errors,Comedy,Adriana,2,2,137,"That never touch well welcome to thy hand,",female
6127,The Comedy of Errors,Comedy,Adriana,2,2,138,"That never meat sweet-savor'd in thy taste,",female
6128,The Comedy of Errors,Comedy,Adriana,2,2,139,"Unless I spake, or look'd, or touch'd, or carved to thee.",female
6129,The Comedy of Errors,Comedy,Adriana,2,2,140,"How comes it now, my husband, O, how comes it,",female
6130,The Comedy of Errors,Comedy,Adriana,2,2,141,That thou art thus estranged from thyself?,female
6131,The Comedy of Errors,Comedy,Adriana,2,2,142,"Thyself I call it, being strange to me,",female
6132,The Comedy of Errors,Comedy,Adriana,2,2,143,"That, undividable, incorporate,",female
6133,The Comedy of Errors,Comedy,Adriana,2,2,144,Am better than thy dear self's better part.,female
6134,The Comedy of Errors,Comedy,Adriana,2,2,145,"Ah, do not tear away thyself from me!",female
6135,The Comedy of Errors,Comedy,Adriana,2,2,146,"For know, my love, as easy mayest thou fall",female
6136,The Comedy of Errors,Comedy,Adriana,2,2,147,"A drop of water in the breaking gulf,",female
6137,The Comedy of Errors,Comedy,Adriana,2,2,148,"And take unmingled that same drop again,",female
6138,The Comedy of Errors,Comedy,Adriana,2,2,149,"Without addition or diminishing,",female
6139,The Comedy of Errors,Comedy,Adriana,2,2,150,As take from me thyself and not me too.,female
6140,The Comedy of Errors,Comedy,Adriana,2,2,151,"How dearly would it touch me to the quick,",female
6141,The Comedy of Errors,Comedy,Adriana,2,2,152,Shouldst thou but hear I were licentious,female
6142,The Comedy of Errors,Comedy,Adriana,2,2,153,"And that this body, consecrate to thee,",female
6143,The Comedy of Errors,Comedy,Adriana,2,2,154,By ruffian lust should be contaminate!,female
6144,The Comedy of Errors,Comedy,Adriana,2,2,155,Wouldst thou not spit at me and spurn at me,female
6145,The Comedy of Errors,Comedy,Adriana,2,2,156,And hurl the name of husband in my face,female
6146,The Comedy of Errors,Comedy,Adriana,2,2,157,And tear the stain'd skin off my harlot-brow,female
6147,The Comedy of Errors,Comedy,Adriana,2,2,158,And from my false hand cut the wedding-ring,female
6148,The Comedy of Errors,Comedy,Adriana,2,2,159,And break it with a deep-divorcing vow?,female
6149,The Comedy of Errors,Comedy,Adriana,2,2,160,I know thou canst; and therefore see thou do it.,female
6150,The Comedy of Errors,Comedy,Adriana,2,2,161,I am possess'd with an adulterate blot;,female
6151,The Comedy of Errors,Comedy,Adriana,2,2,162,My blood is mingled with the crime of lust:,female
6152,The Comedy of Errors,Comedy,Adriana,2,2,163,"For if we too be one and thou play false,",female
6153,The Comedy of Errors,Comedy,Adriana,2,2,164,"I do digest the poison of thy flesh,",female
6154,The Comedy of Errors,Comedy,Adriana,2,2,165,Being strumpeted by thy contagion.,female
6155,The Comedy of Errors,Comedy,Adriana,2,2,166,Keep then far league and truce with thy true bed;,female
6156,The Comedy of Errors,Comedy,Adriana,2,2,167,"I live unstain'd, thou undishonoured.",female
6157,The Comedy of Errors,Comedy,Adriana,2,2,168,ANTIPHOLUS,female
6158,The Comedy of Errors,Comedy,Of Syracuse,2,2,169,"Plead you to me, fair dame? I know you not:",male
6159,The Comedy of Errors,Comedy,Of Syracuse,2,2,170,"In Ephesus I am but two hours old,",male
6160,The Comedy of Errors,Comedy,Of Syracuse,2,2,171,As strange unto your town as to your talk;,male
6161,The Comedy of Errors,Comedy,Of Syracuse,2,2,172,"Who, every word by all my wit being scann'd,",male
6162,The Comedy of Errors,Comedy,Of Syracuse,2,2,173,Want wit in all one word to understand.,male
6163,The Comedy of Errors,Comedy,Luciana,2,2,174,"Fie, brother! how the world is changed with you!",female
6164,The Comedy of Errors,Comedy,Luciana,2,2,175,When were you wont to use my sister thus?,female
6165,The Comedy of Errors,Comedy,Luciana,2,2,176,She sent for you by Dromio home to dinner.,female
6166,The Comedy of Errors,Comedy,Luciana,2,2,177,ANTIPHOLUS,female
6167,The Comedy of Errors,Comedy,Of Syracuse,2,2,178,By Dromio?,male
6168,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,179,By me?,male
6169,The Comedy of Errors,Comedy,Adriana,2,2,180,"By thee; and this thou didst return from him,",female
6170,The Comedy of Errors,Comedy,Adriana,2,2,181,"That he did buffet thee, and, in his blows,",female
6171,The Comedy of Errors,Comedy,Adriana,2,2,182,"Denied my house for his, me for his wife.",female
6172,The Comedy of Errors,Comedy,Adriana,2,2,183,ANTIPHOLUS,female
6173,The Comedy of Errors,Comedy,Of Syracuse,2,2,184,"Did you converse, sir, with this gentlewoman?",male
6174,The Comedy of Errors,Comedy,Of Syracuse,2,2,185,What is the course and drift of your compact?,male
6175,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,186,"I, sir? I never saw her till this time.",male
6176,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,187,ANTIPHOLUS,male
6177,The Comedy of Errors,Comedy,Of Syracuse,2,2,188,"Villain, thou liest; for even her very words",male
6178,The Comedy of Errors,Comedy,Of Syracuse,2,2,189,Didst thou deliver to me on the mart.,male
6179,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,190,I never spake with her in all my life.,male
6180,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,191,ANTIPHOLUS,male
6181,The Comedy of Errors,Comedy,Of Syracuse,2,2,192,"How can she thus then call us by our names,",male
6182,The Comedy of Errors,Comedy,Of Syracuse,2,2,193,Unless it be by inspiration.,male
6183,The Comedy of Errors,Comedy,Adriana,2,2,194,How ill agrees it with your gravity,female
6184,The Comedy of Errors,Comedy,Adriana,2,2,195,"To counterfeit thus grossly with your slave,",female
6185,The Comedy of Errors,Comedy,Adriana,2,2,196,Abetting him to thwart me in my mood!,female
6186,The Comedy of Errors,Comedy,Adriana,2,2,197,"Be it my wrong you are from me exempt,",female
6187,The Comedy of Errors,Comedy,Adriana,2,2,198,But wrong not that wrong with a more contempt.,female
6188,The Comedy of Errors,Comedy,Adriana,2,2,199,"Come, I will fasten on this sleeve of thine:",female
6189,The Comedy of Errors,Comedy,Adriana,2,2,200,"Thou art an elm, my husband, I a vine,",female
6190,The Comedy of Errors,Comedy,Adriana,2,2,201,"Whose weakness, married to thy stronger state,",female
6191,The Comedy of Errors,Comedy,Adriana,2,2,202,Makes me with thy strength to communicate:,female
6192,The Comedy of Errors,Comedy,Adriana,2,2,203,"If aught possess thee from me, it is dross,",female
6193,The Comedy of Errors,Comedy,Adriana,2,2,204,"Usurping ivy, brier, or idle moss;",female
6194,The Comedy of Errors,Comedy,Adriana,2,2,205,"Who, all for want of pruning, with intrusion",female
6195,The Comedy of Errors,Comedy,Adriana,2,2,206,Infect thy sap and live on thy confusion.,female
6196,The Comedy of Errors,Comedy,Adriana,2,2,207,ANTIPHOLUS,female
6197,The Comedy of Errors,Comedy,Of Syracuse,2,2,208,To me she speaks; she moves me for her theme:,male
6198,The Comedy of Errors,Comedy,Of Syracuse,2,2,209,"What, was I married to her in my dream?",male
6199,The Comedy of Errors,Comedy,Of Syracuse,2,2,210,Or sleep I now and think I hear all this?,male
6200,The Comedy of Errors,Comedy,Of Syracuse,2,2,211,What error drives our eyes and ears amiss?,male
6201,The Comedy of Errors,Comedy,Of Syracuse,2,2,212,"Until I know this sure uncertainty,",male
6202,The Comedy of Errors,Comedy,Of Syracuse,2,2,213,I'll entertain the offer'd fallacy.,male
6203,The Comedy of Errors,Comedy,Luciana,2,2,214,"Dromio, go bid the servants spread for dinner.",female
6204,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,215,"O, for my beads! I cross me for a sinner.",male
6205,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,216,This is the fairy land: O spite of spites!,male
6206,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,217,"We talk with goblins, owls and sprites:",male
6207,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,218,"If we obey them not, this will ensue,",male
6208,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,219,"They'll suck our breath, or pinch us black and blue.",male
6209,The Comedy of Errors,Comedy,Luciana,2,2,220,Why pratest thou to thyself and answer'st not?,female
6210,The Comedy of Errors,Comedy,Luciana,2,2,221,"Dromio, thou drone, thou snail, thou slug, thou sot!",female
6211,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,222,"I am transformed, master, am I not?",male
6212,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,223,ANTIPHOLUS,male
6213,The Comedy of Errors,Comedy,Of Syracuse,2,2,224,"I think thou art in mind, and so am I.",male
6214,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,225,"Nay, master, both in mind and in my shape.",male
6215,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,226,ANTIPHOLUS,male
6216,The Comedy of Errors,Comedy,Of Syracuse,2,2,227,Thou hast thine own form.,male
6217,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,228,"No, I am an ape.",male
6218,The Comedy of Errors,Comedy,Luciana,2,2,229,"If thou art changed to aught, 'tis to an ass.",female
6219,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,230,'Tis true; she rides me and I long for grass.,male
6220,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,231,"'Tis so, I am an ass; else it could never be",male
6221,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,232,But I should know her as well as she knows me.,male
6222,The Comedy of Errors,Comedy,Adriana,2,2,233,"Come, come, no longer will I be a fool,",female
6223,The Comedy of Errors,Comedy,Adriana,2,2,234,"To put the finger in the eye and weep,",female
6224,The Comedy of Errors,Comedy,Adriana,2,2,235,Whilst man and master laugh my woes to scorn.,female
6225,The Comedy of Errors,Comedy,Adriana,2,2,236,"Come, sir, to dinner. Dromio, keep the gate.",female
6226,The Comedy of Errors,Comedy,Adriana,2,2,237,"Husband, I'll dine above with you to-day",female
6227,The Comedy of Errors,Comedy,Adriana,2,2,238,And shrive you of a thousand idle pranks.,female
6228,The Comedy of Errors,Comedy,Adriana,2,2,239,"Sirrah, if any ask you for your master,",female
6229,The Comedy of Errors,Comedy,Adriana,2,2,240,"Say he dines forth, and let no creature enter.",female
6230,The Comedy of Errors,Comedy,Adriana,2,2,241,"Come, sister. Dromio, play the porter well.",female
6231,The Comedy of Errors,Comedy,Adriana,2,2,242,ANTIPHOLUS,female
6232,The Comedy of Errors,Comedy,Of Syracuse,2,2,243,"Am I in earth, in heaven, or in hell?",male
6233,The Comedy of Errors,Comedy,Of Syracuse,2,2,244,Sleeping or waking? mad or well-advised?,male
6234,The Comedy of Errors,Comedy,Of Syracuse,2,2,245,"Known unto these, and to myself disguised!",male
6235,The Comedy of Errors,Comedy,Of Syracuse,2,2,246,"I'll say as they say and persever so,",male
6236,The Comedy of Errors,Comedy,Of Syracuse,2,2,247,And in this mist at all adventures go.,male
6237,The Comedy of Errors,Comedy,Dromio Of Syracuse,2,2,248,"Master, shall I be porter at the gate?",male
6238,The Comedy of Errors,Comedy,Adriana,2,2,249,"Ay; and let none enter, lest I break your pate.",female
6239,The Comedy of Errors,Comedy,Luciana,2,2,250,"Come, come, Antipholus, we dine too late.",female
6240,The Comedy of Errors,Comedy,Of Ephesus,3,1,2,"Good Signior Angelo, you must excuse us all;",male
6241,The Comedy of Errors,Comedy,Of Ephesus,3,1,3,My wife is shrewish when I keep not hours:,male
6242,The Comedy of Errors,Comedy,Of Ephesus,3,1,4,Say that I linger'd with you at your shop,male
6243,The Comedy of Errors,Comedy,Of Ephesus,3,1,5,"To see the making of her carcanet,",male
6244,The Comedy of Errors,Comedy,Of Ephesus,3,1,6,And that to-morrow you will bring it home.,male
6245,The Comedy of Errors,Comedy,Of Ephesus,3,1,7,But here's a villain that would face me down,male
6246,The Comedy of Errors,Comedy,Of Ephesus,3,1,8,"He met me on the mart, and that I beat him,",male
6247,The Comedy of Errors,Comedy,Of Ephesus,3,1,9,"And charged him with a thousand marks in gold,",male
6248,The Comedy of Errors,Comedy,Of Ephesus,3,1,10,And that I did deny my wife and house.,male
6249,The Comedy of Errors,Comedy,Of Ephesus,3,1,11,"Thou drunkard, thou, what didst thou mean by this?",male
6250,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,12,"Say what you will, sir, but I know what I know;",male
6251,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,13,"That you beat me at the mart, I have your hand to show:",male
6252,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,14,"If the skin were parchment, and the blows you gave were ink,",male
6253,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,15,Your own handwriting would tell you what I think.,male
6254,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,16,ANTIPHOLUS,male
6255,The Comedy of Errors,Comedy,Of Ephesus,3,1,17,I think thou art an ass.,male
6256,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,18,"Marry, so it doth appear",male
6257,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,19,By the wrongs I suffer and the blows I bear.,male
6258,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,20,"I should kick, being kick'd; and, being at that pass,",male
6259,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,21,You would keep from my heels and beware of an ass.,male
6260,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,22,ANTIPHOLUS,male
6261,The Comedy of Errors,Comedy,Of Ephesus,3,1,23,"You're sad, Signior Balthazar: pray God our cheer",male
6262,The Comedy of Errors,Comedy,Of Ephesus,3,1,24,May answer my good will and your good welcome here.,male
6263,The Comedy of Errors,Comedy,Balthazar,3,1,25,"I hold your dainties cheap, sir, and your",male
6264,The Comedy of Errors,Comedy,Balthazar,3,1,26,welcome dear.,male
6265,The Comedy of Errors,Comedy,Balthazar,3,1,27,ANTIPHOLUS,male
6266,The Comedy of Errors,Comedy,Of Ephesus,3,1,28,"O, Signior Balthazar, either at flesh or fish,",male
6267,The Comedy of Errors,Comedy,Of Ephesus,3,1,29,A table full of welcome make scarce one dainty dish.,male
6268,The Comedy of Errors,Comedy,Balthazar,3,1,30,"Good meat, sir, is common; that every churl affords.",male
6269,The Comedy of Errors,Comedy,Balthazar,3,1,31,ANTIPHOLUS,male
6270,The Comedy of Errors,Comedy,Of Ephesus,3,1,32,And welcome more common; for that's nothing but words.,male
6271,The Comedy of Errors,Comedy,Balthazar,3,1,33,Small cheer and great welcome makes a merry feast.,male
6272,The Comedy of Errors,Comedy,Balthazar,3,1,34,ANTIPHOLUS,male
6273,The Comedy of Errors,Comedy,Of Ephesus,3,1,35,"Ay, to a niggardly host, and more sparing guest:",male
6274,The Comedy of Errors,Comedy,Of Ephesus,3,1,36,"But though my cates be mean, take them in good part;",male
6275,The Comedy of Errors,Comedy,Of Ephesus,3,1,37,"Better cheer may you have, but not with better heart.",male
6276,The Comedy of Errors,Comedy,Of Ephesus,3,1,38,"But, soft! my door is lock'd. Go bid them let us in.",male
6277,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,39,"Maud, Bridget, Marian, Cicel, Gillian, Ginn!",male
6278,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,40,"[Within]  Mome, malt-horse, capon, coxcomb,",male
6279,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,41,"idiot, patch!",male
6280,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,42,"Either get thee from the door, or sit down at the hatch.",male
6281,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,43,"Dost thou conjure for wenches, that thou call'st",male
6282,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,44,"for such store,",male
6283,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,45,"When one is one too many? Go, get thee from the door.",male
6284,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,46,What patch is made our porter? My master stays in,male
6285,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,47,the street.,male
6286,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,48,"[Within]  Let him walk from whence he came, lest he",male
6287,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,49,catch cold on's feet.,male
6288,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,50,ANTIPHOLUS,male
6289,The Comedy of Errors,Comedy,Of Ephesus,3,1,51,"Who talks within there? ho, open the door!",male
6290,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,52,"[Within]  Right, sir; I'll tell you when, an you tell",male
6291,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,53,me wherefore.,male
6292,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,54,ANTIPHOLUS,male
6293,The Comedy of Errors,Comedy,Of Ephesus,3,1,55,Wherefore? for my dinner: I have not dined to-day.,male
6294,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,56,[Within]  Nor to-day here you must not; come again,male
6295,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,57,when you may.,male
6296,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,58,ANTIPHOLUS,male
6297,The Comedy of Errors,Comedy,Of Ephesus,3,1,59,What art thou that keepest me out from the house I owe?,male
6298,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,60,"[Within]  The porter for this time, sir, and my name",male
6299,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,61,is Dromio.,male
6300,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,62,O villain! thou hast stolen both mine office and my name.,male
6301,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,63,"The one ne'er got me credit, the other mickle blame.",male
6302,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,64,"If thou hadst been Dromio to-day in my place,",male
6303,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,65,Thou wouldst have changed thy face for a name or thy,male
6304,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,66,name for an ass.,male
6305,The Comedy of Errors,Comedy,Luce,3,1,67,"[Within]  What a coil is there, Dromio? who are those",female
6306,The Comedy of Errors,Comedy,Luce,3,1,68,at the gate?,female
6307,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,69,"Let my master in, Luce.",male
6308,The Comedy of Errors,Comedy,Luce,3,1,70,"[Within]  Faith, no; he comes too late;",female
6309,The Comedy of Errors,Comedy,Luce,3,1,71,And so tell your master.,female
6310,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,72,"O Lord, I must laugh!",male
6311,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,73,Have at you with a proverb--Shall I set in my staff?,male
6312,The Comedy of Errors,Comedy,Luce,3,1,74,[Within]  Have at you with another; that's--When?,female
6313,The Comedy of Errors,Comedy,Luce,3,1,75,can you tell?,female
6314,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,76,"[Within]  If thy name be call'd Luce--Luce, thou hast",male
6315,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,77,answered him well.,male
6316,The Comedy of Errors,Comedy,Antipholus,3,1,78,"Do you hear, you minion? you'll let us in, I hope?",male
6317,The Comedy of Errors,Comedy,Antipholus,3,1,79,OF EPHESUS,male
6318,The Comedy of Errors,Comedy,Luce,3,1,80,[Within]  I thought to have asked you.,female
6319,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,81,[Within]  And you said no.,male
6320,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,82,"So, come, help: well struck! there was blow for blow.",male
6321,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,83,ANTIPHOLUS,male
6322,The Comedy of Errors,Comedy,Of Ephesus,3,1,84,"Thou baggage, let me in.",male
6323,The Comedy of Errors,Comedy,Luce,3,1,85,[Within]  Can you tell for whose sake?,female
6324,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,86,"Master, knock the door hard.",male
6325,The Comedy of Errors,Comedy,Luce,3,1,87,[Within]  Let him knock till it ache.,female
6326,The Comedy of Errors,Comedy,Luce,3,1,88,ANTIPHOLUS,female
6327,The Comedy of Errors,Comedy,Of Ephesus,3,1,89,"You'll cry for this, minion, if I beat the door down.",male
6328,The Comedy of Errors,Comedy,Luce,3,1,90,"[Within]  What needs all that, and a pair of stocks in the town?",female
6329,The Comedy of Errors,Comedy,Adriana,3,1,91,[Within]  Who is that at the door that keeps all,female
6330,The Comedy of Errors,Comedy,Adriana,3,1,92,this noise?,female
6331,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,93,"[Within]  By my troth, your town is troubled with",male
6332,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,94,unruly boys.,male
6333,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,95,ANTIPHOLUS,male
6334,The Comedy of Errors,Comedy,Of Ephesus,3,1,96,"Are you there, wife? you might have come before.",male
6335,The Comedy of Errors,Comedy,Adriana,3,1,97,"[Within]  Your wife, sir knave! go get you from the door.",female
6336,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,98,"If you went in pain, master, this 'knave' would go sore.",male
6337,The Comedy of Errors,Comedy,Angelo,3,1,99,"Here is neither cheer, sir, nor welcome: we would",male
6338,The Comedy of Errors,Comedy,Angelo,3,1,100,fain have either.,male
6339,The Comedy of Errors,Comedy,Balthazar,3,1,101,"In debating which was best, we shall part with neither.",male
6340,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,102,"They stand at the door, master; bid them welcome hither.",male
6341,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,103,ANTIPHOLUS,male
6342,The Comedy of Errors,Comedy,Of Ephesus,3,1,104,"There is something in the wind, that we cannot get in.",male
6343,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,105,"You would say so, master, if your garments were thin.",male
6344,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,106,Your cake there is warm within; you stand here in the cold:,male
6345,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,107,"It would make a man mad as a buck, to be so bought and sold.",male
6346,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,108,ANTIPHOLUS,male
6347,The Comedy of Errors,Comedy,Of Ephesus,3,1,109,Go fetch me something: I'll break ope the gate.,male
6348,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,110,"[Within]  Break any breaking here, and I'll break your",male
6349,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,111,knave's pate.,male
6350,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,112,"A man may break a word with you, sir, and words are but wind,",male
6351,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,113,"Ay, and break it in your face, so he break it not behind.",male
6352,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,114,[Within]  It seems thou want'st breaking: out upon,male
6353,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,115,"thee, hind!",male
6354,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,116,"Here's too much 'out upon thee!' I pray thee,",male
6355,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,117,let me in.,male
6356,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,118,"[Within]  Ay, when fowls have no feathers and fish have no fin.",male
6357,The Comedy of Errors,Comedy,Dromio Of Syracuse,3,1,119,ANTIPHOLUS,male
6358,The Comedy of Errors,Comedy,Of Ephesus,3,1,120,"Well, I'll break in: go borrow me a crow.",male
6359,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,121,"A crow without feather? Master, mean you so?",male
6360,The Comedy of Errors,Comedy,Dromio Of Ephesus,3,1,122,"For a fish without a fin, there's a fowl without a feather;",male
